#             sqrt(s)             alpha_s           alpha_qed              weight            beam1_px            beam1_py            beam1_pz             beam1_E            beam2_px            beam2_py            beam2_pz             beam2_E           final1_px           final1_py           final1_pz            final1_E           final2_px           final2_py           final2_pz            final2_E
                  90               0.118          0.00729915                   1                   0                   0            -40.0246             40.0246                   0                   0             40.0246             40.0246            -5.51154             3.50622            -39.4879             40.0246             5.51154            -3.50622             39.4879             40.0246
                  90               0.118          0.00729915                   1                   0                   0            -54.5504             54.5504                   0                   0             54.5504             54.5504             17.5306             1.92369            -51.6209             54.5504            -17.5306            -1.92369             51.6209             54.5504
                  90               0.118          0.00729915                   1                   0                   0             -45.516              45.516                   0                   0              45.516              45.516             18.8021            -4.24639            -41.2329              45.516            -18.8021             4.24639             41.2329              45.516
                  90               0.118          0.00729915                   1                   0                   0            -45.9187             45.9187                   0                   0             45.9187             45.9187             17.4804             -32.146            -27.7417             45.9187            -17.4804              32.146             27.7417             45.9187
                  90               0.118          0.00729915                   1                   0                   0            -46.7484             46.7484                   0                   0             46.7484             46.7484             30.3921            -27.5262            -22.4508             46.7484            -30.3921             27.5262             22.4508             46.7484
                  90               0.118          0.00729915                   1                   0                   0            -36.2756             36.2756                   0                   0             36.2756             36.2756            -3.01983            -5.25341             -35.766             36.2756             3.01983             5.25341              35.766             36.2756
                  90               0.118          0.00729915                   1                   0                   0            -45.9544             45.9544                   0                   0             45.9544             45.9544             34.7875            -8.79069            -28.7118             45.9544            -34.7875             8.79069             28.7118             45.9544
                  90               0.118          0.00729915                   1                   0                   0            -46.3592             46.3592                   0                   0             46.3592             46.3592            -3.83219            -10.9883            -44.8748             46.3592             3.83219             10.9883             44.8748             46.3592
                  90               0.118          0.00729915                   1                   0                   0            -44.3951             44.3951                   0                   0             44.3951             44.3951             4.88534             5.83569            -43.7379             44.3951            -4.88534            -5.83569             43.7379             44.3951
                  90               0.118          0.00729915                   1                   0                   0            -44.3023             44.3023                   0                   0             44.3023             44.3023            -4.16621             35.4589            -26.2298             44.3023             4.16621            -35.4589             26.2298             44.3023
                  90               0.118          0.00729915                   1                   0                   0            -46.1345             46.1345                   0                   0             46.1345             46.1345             26.8241            -22.9455            -29.7046             46.1345            -26.8241             22.9455             29.7046             46.1345
                  90               0.118          0.00729915                   1                   0                   0            -45.1122             45.1122                   0                   0             45.1122             45.1122             12.6661             42.3714            -8.90724             45.1122            -12.6661            -42.3714             8.90724             45.1122
                  90               0.118          0.00729915                   1                   0                   0            -45.5348             45.5348                   0                   0             45.5348             45.5348            -12.6883             32.1914            -29.5996             45.5348             12.6883            -32.1914             29.5996             45.5348
                  90               0.118          0.00729915                   1                   0                   0            -45.5699             45.5699                   0                   0             45.5699             45.5699            -35.8461             16.5436            -22.7593             45.5699             35.8461            -16.5436             22.7593             45.5699
                  90               0.118          0.00729915                   1                   0                   0            -45.4902             45.4902                   0                   0             45.4902             45.4902             13.7227             41.3628             13.0447             45.4902            -13.7227            -41.3628            -13.0447             45.4902
                  90               0.118          0.00729915                   1                   0                   0            -45.6091             45.6091                   0                   0             45.6091             45.6091             6.27894            -44.5841            -7.28213             45.6091            -6.27894             44.5841             7.28213             45.6091
                  90               0.118          0.00729915                   1                   0                   0            -53.6115             53.6115                   0                   0             53.6115             53.6115            -9.62526            0.372261            -52.7391             53.6115             9.62526           -0.372261             52.7391             53.6115
                  90               0.118          0.00729915                   1                   0                   0            -45.0173             45.0173                   0                   0             45.0173             45.0173            -26.0999             -20.492              30.421             45.0173             26.0999              20.492             -30.421             45.0173
                  90               0.118          0.00729915                   1                   0                   0            -46.8851             46.8851                   0                   0             46.8851             46.8851             41.1429              -21.66            -6.02647             46.8851            -41.1429               21.66             6.02647             46.8851
                  90               0.118          0.00729915                   1                   0                   0            -44.5509             44.5509                   0                   0             44.5509             44.5509             35.0402             2.44843            -27.4039             44.5509            -35.0402            -2.44843             27.4039             44.5509
                  90               0.118          0.00729915                   1                   0                   0             -47.001              47.001                   0                   0              47.001              47.001             -17.415            -43.4301            -4.43058              47.001              17.415             43.4301             4.43058              47.001
                  90               0.118          0.00729915                   1                   0                   0            -45.5476             45.5476                   0                   0             45.5476             45.5476             11.9385               -34.3            -27.4875             45.5476            -11.9385                34.3             27.4875             45.5476
                  90               0.118          0.00729915                   1                   0                   0             -36.102              36.102                   0                   0              36.102              36.102             7.64677            0.492497            -35.2794              36.102            -7.64677           -0.492497             35.2794              36.102
                  90               0.118          0.00729915                   1                   0                   0            -50.6504             50.6504                   0                   0             50.6504             50.6504             -1.0846             8.14314            -49.9797             50.6504              1.0846            -8.14314             49.9797             50.6504
                  90               0.118          0.00729915                   1                   0                   0            -49.5952             49.5952                   0                   0             49.5952             49.5952            -38.1891             26.9932            -16.5121             49.5952             38.1891            -26.9932             16.5121             49.5952
                  90               0.118          0.00729915                   1                   0                   0            -47.1891             47.1891                   0                   0             47.1891             47.1891             5.00512             0.69207            -46.9178             47.1891            -5.00512            -0.69207             46.9178             47.1891
                  90               0.118          0.00729915                   1                   0                   0            -47.1748             47.1748                   0                   0             47.1748             47.1748            -19.4537             21.8528            -37.0064             47.1748             19.4537            -21.8528             37.0064             47.1748
                  90               0.118          0.00729915                   1                   0                   0            -46.9761             46.9761                   0                   0             46.9761             46.9761             5.66847             39.2217            -25.2245             46.9761            -5.66847            -39.2217             25.2245             46.9761
                  90               0.118          0.00729915                   1                   0                   0            -45.0622             45.0622                   0                   0             45.0622             45.0622             6.53068             33.3314            -29.6136             45.0622            -6.53068            -33.3314             29.6136             45.0622
                  90               0.118          0.00729915                   1                   0                   0            -47.1025             47.1025                   0                   0             47.1025             47.1025            -3.30249             38.5796            -26.8208             47.1025             3.30249            -38.5796             26.8208             47.1025
                  90               0.118          0.00729915                   1                   0                   0            -43.5635             43.5635                   0                   0             43.5635             43.5635             33.6291            -5.04606            -27.2286             43.5635            -33.6291             5.04606             27.2286             43.5635
                  90               0.118          0.00729915                   1                   0                   0             -46.946              46.946                   0                   0              46.946              46.946             5.31709             2.81048            -46.5592              46.946            -5.31709            -2.81048             46.5592              46.946
                  90               0.118          0.00729915                   1                   0                   0            -46.0349             46.0349                   0                   0             46.0349             46.0349             42.1535             12.9189            -13.2436             46.0349            -42.1535            -12.9189             13.2436             46.0349
                  90               0.118          0.00729915                   1                   0                   0             -53.823              53.823                   0                   0              53.823              53.823             5.58741             5.02145            -53.2962              53.823            -5.58741            -5.02145             53.2962              53.823
                  90               0.118          0.00729915                   1                   0                   0            -42.8065             42.8065                   0                   0             42.8065             42.8065             1.66869            -8.52491            -41.9159             42.8065            -1.66869             8.52491             41.9159             42.8065
                  90               0.118          0.00729915                   1                   0                   0            -50.8355             50.8355                   0                   0             50.8355             50.8355            -2.19656            -5.02494            -50.5389             50.8355             2.19656             5.02494             50.5389             50.8355
                  90               0.118          0.00729915                   1                   0                   0            -45.4213             45.4213                   0                   0             45.4213             45.4213           -0.448906             22.0833             -39.689             45.4213            0.448906            -22.0833              39.689             45.4213
                  90               0.118          0.00729915                   1                   0                   0            -45.5358             45.5358                   0                   0             45.5358             45.5358            -5.13134             32.8901            -31.0712             45.5358             5.13134            -32.8901             31.0712             45.5358
                  90               0.118          0.00729915                   1                   0                   0            -45.5559             45.5559                   0                   0             45.5559             45.5559            -9.43601             10.4782            -43.3187             45.5559             9.43601            -10.4782             43.3187             45.5559
                  90               0.118          0.00729915                   1                   0                   0            -45.8698             45.8698                   0                   0             45.8698             45.8698              22.053            -26.0357            -30.6569             45.8698             -22.053             26.0357             30.6569             45.8698
                  90               0.118          0.00729915                   1                   0                   0            -52.3876             52.3876                   0                   0             52.3876             52.3876             7.52573            -4.61779            -51.6382             52.3876            -7.52573             4.61779             51.6382             52.3876
                  90               0.118          0.00729915                   1                   0                   0            -52.4505             52.4505                   0                   0             52.4505             52.4505            0.315805             8.13086            -51.8155             52.4505           -0.315805            -8.13086             51.8155             52.4505
                  90               0.118          0.00729915                   1                   0                   0            -35.4423             35.4423                   0                   0             35.4423             35.4423             5.40953            -4.53045            -34.7328             35.4423            -5.40953             4.53045             34.7328             35.4423
                  90               0.118          0.00729915                   1                   0                   0            -52.6184             52.6184                   0                   0             52.6184             52.6184             5.11801            -45.6927            -25.5868             52.6184            -5.11801             45.6927             25.5868             52.6184
                  90               0.118          0.00729915                   1                   0                   0            -35.9436             35.9436                   0                   0             35.9436             35.9436             2.97668              4.0584            -35.5895             35.9436            -2.97668             -4.0584             35.5895             35.9436
                  90               0.118          0.00729915                   1                   0                   0            -49.0702             49.0702                   0                   0             49.0702             49.0702             5.59046             19.7387            -44.5759             49.0702            -5.59046            -19.7387             44.5759             49.0702
                  90               0.118          0.00729915                   1                   0                   0            -45.2105             45.2105                   0                   0             45.2105             45.2105             21.5041            -18.3501            -35.2823             45.2105            -21.5041             18.3501             35.2823             45.2105
                  90               0.118          0.00729915                   1                   0                   0            -44.3749             44.3749                   0                   0             44.3749             44.3749             -11.861             42.6803            -2.61551             44.3749              11.861            -42.6803             2.61551             44.3749
                  90               0.118          0.00729915                   1                   0                   0            -45.5723             45.5723                   0                   0             45.5723             45.5723            -8.66964             35.7568            -26.8909             45.5723             8.66964            -35.7568             26.8909             45.5723
                  90               0.118          0.00729915                   1                   0                   0            -43.0417             43.0417                   0                   0             43.0417             43.0417             1.91496             5.21214             -42.682             43.0417            -1.91496            -5.21214              42.682             43.0417
                  90               0.118          0.00729915                   1                   0                   0            -35.1921             35.1921                   0                   0             35.1921             35.1921            -6.07199            -5.13967            -34.2812             35.1921             6.07199             5.13967             34.2812             35.1921
                  90               0.118          0.00729915                   1                   0                   0            -45.8475             45.8475                   0                   0             45.8475             45.8475            -30.0542            -22.7148              -26.13             45.8475             30.0542             22.7148               26.13             45.8475
                  90               0.118          0.00729915                   1                   0                   0             -45.599              45.599                   0                   0              45.599              45.599             10.2326             1.86446            -44.3969              45.599            -10.2326            -1.86446             44.3969              45.599
                  90               0.118          0.00729915                   1                   0                   0            -49.2387             49.2387                   0                   0             49.2387             49.2387             1.07341             8.25507            -48.5299             49.2387            -1.07341            -8.25507             48.5299             49.2387
                  90               0.118          0.00729915                   1                   0                   0            -37.9836             37.9836                   0                   0             37.9836             37.9836             -22.992              -29.65            -5.91648             37.9836              22.992               29.65             5.91648             37.9836
                  90               0.118          0.00729915                   1                   0                   0            -35.3709             35.3709                   0                   0             35.3709             35.3709             2.43207            -5.75555            -34.8146             35.3709            -2.43207             5.75555             34.8146             35.3709
                  90               0.118          0.00729915                   1                   0                   0            -49.0853             49.0853                   0                   0             49.0853             49.0853            -17.8351            -8.91834            -44.8524             49.0853             17.8351             8.91834             44.8524             49.0853
                  90               0.118          0.00729915                   1                   0                   0            -45.1282             45.1282                   0                   0             45.1282             45.1282            -9.83226             38.0907            -22.1128             45.1282             9.83226            -38.0907             22.1128             45.1282
                  90               0.118          0.00729915                   1                   0                   0            -46.1913             46.1913                   0                   0             46.1913             46.1913             14.9285             13.4138            -41.6034             46.1913            -14.9285            -13.4138             41.6034             46.1913
                  90               0.118          0.00729915                   1                   0                   0            -54.9897             54.9897                   0                   0             54.9897             54.9897            -6.12013           0.0663486             -54.648             54.9897             6.12013          -0.0663486              54.648             54.9897
                  90               0.118          0.00729915                   1                   0                   0             -44.262              44.262                   0                   0              44.262              44.262             -32.516             22.2576            -20.1603              44.262              32.516            -22.2576             20.1603              44.262
                  90               0.118          0.00729915                   1                   0                   0            -45.9975             45.9975                   0                   0             45.9975             45.9975             3.39056             22.6678            -39.8804             45.9975            -3.39056            -22.6678             39.8804             45.9975
                  90               0.118          0.00729915                   1                   0                   0             -41.116              41.116                   0                   0              41.116              41.116            -28.4223             15.6771            -25.2374              41.116             28.4223            -15.6771             25.2374              41.116
                  90               0.118          0.00729915                   1                   0                   0             -45.891              45.891                   0                   0              45.891              45.891            -9.74667            -40.9405            -18.2992              45.891             9.74667             40.9405             18.2992              45.891
                  90               0.118          0.00729915                   1                   0                   0            -45.3618             45.3618                   0                   0             45.3618             45.3618             19.9912            -40.5721            -3.45671             45.3618            -19.9912             40.5721             3.45671             45.3618
                  90               0.118          0.00729915                   1                   0                   0            -46.6234             46.6234                   0                   0             46.6234             46.6234             -30.379            -22.7681            -27.0642             46.6234              30.379             22.7681             27.0642             46.6234
                  90               0.118          0.00729915                   1                   0                   0            -35.6226             35.6226                   0                   0             35.6226             35.6226            -19.8567           -0.665656            -29.5675             35.6226             19.8567            0.665656             29.5675             35.6226
                  90               0.118          0.00729915                   1                   0                   0            -47.9051             47.9051                   0                   0             47.9051             47.9051            -22.5891            -27.0748            -32.4282             47.9051             22.5891             27.0748             32.4282             47.9051
                  90               0.118          0.00729915                   1                   0                   0            -49.8959             49.8959                   0                   0             49.8959             49.8959            -34.2413             2.07137             36.2333             49.8959             34.2413            -2.07137            -36.2333             49.8959
                  90               0.118          0.00729915                   1                   0                   0            -45.3546             45.3546                   0                   0             45.3546             45.3546            -9.50427              27.271            -34.9715             45.3546             9.50427             -27.271             34.9715             45.3546
                  90               0.118          0.00729915                   1                   0                   0            -45.8813             45.8813                   0                   0             45.8813             45.8813            -8.50776             37.1346            -25.5682             45.8813             8.50776            -37.1346             25.5682             45.8813
                  90               0.118          0.00729915                   1                   0                   0            -47.7668             47.7668                   0                   0             47.7668             47.7668            -2.37089            -6.72633            -47.2314             47.7668             2.37089             6.72633             47.2314             47.7668
                  90               0.118          0.00729915                   1                   0                   0            -45.2243             45.2243                   0                   0             45.2243             45.2243            -10.7243              33.734            -28.1468             45.2243             10.7243             -33.734             28.1468             45.2243
                  90               0.118          0.00729915                   1                   0                   0            -47.6033             47.6033                   0                   0             47.6033             47.6033            -4.41923             38.6068            -27.4966             47.6033             4.41923            -38.6068             27.4966             47.6033
                  90               0.118          0.00729915                   1                   0                   0            -43.6472             43.6472                   0                   0             43.6472             43.6472            -5.42894            -1.06226            -43.2952             43.6472             5.42894             1.06226             43.2952             43.6472
                  90               0.118          0.00729915                   1                   0                   0            -48.9657             48.9657                   0                   0             48.9657             48.9657            -12.9319             2.02495            -47.1837             48.9657             12.9319            -2.02495             47.1837             48.9657
                  90               0.118          0.00729915                   1                   0                   0            -42.0013             42.0013                   0                   0             42.0013             42.0013            -11.0257             6.36644            -40.0251             42.0013             11.0257            -6.36644             40.0251             42.0013
                  90               0.118          0.00729915                   1                   0                   0            -48.2849             48.2849                   0                   0             48.2849             48.2849             21.2293             4.25436            -43.1584             48.2849            -21.2293            -4.25436             43.1584             48.2849
                  90               0.118          0.00729915                   1                   0                   0            -45.6518             45.6518                   0                   0             45.6518             45.6518            -9.82184            -19.7261            -39.9813             45.6518             9.82184             19.7261             39.9813             45.6518
                  90               0.118          0.00729915                   1                   0                   0            -53.7178             53.7178                   0                   0             53.7178             53.7178            -14.8235              33.922            -38.9251             53.7178             14.8235             -33.922             38.9251             53.7178
                  90               0.118          0.00729915                   1                   0                   0            -45.8003             45.8003                   0                   0             45.8003             45.8003            -6.72737              10.218            -44.1362             45.8003             6.72737             -10.218             44.1362             45.8003
                  90               0.118          0.00729915                   1                   0                   0            -44.9054             44.9054                   0                   0             44.9054             44.9054          -0.0415173             13.7062            -42.7625             44.9054           0.0415173            -13.7062             42.7625             44.9054
                  90               0.118          0.00729915                   1                   0                   0            -48.5202             48.5202                   0                   0             48.5202             48.5202             10.3539              7.4904            -46.8071             48.5202            -10.3539             -7.4904             46.8071             48.5202
                  90               0.118          0.00729915                   1                   0                   0             -53.183              53.183                   0                   0              53.183              53.183             4.74025            -3.06308            -52.8827              53.183            -4.74025             3.06308             52.8827              53.183
                  90               0.118          0.00729915                   1                   0                   0            -45.4776             45.4776                   0                   0             45.4776             45.4776             25.4493             27.3123            -25.9728             45.4776            -25.4493            -27.3123             25.9728             45.4776
                  90               0.118          0.00729915                   1                   0                   0            -48.4021             48.4021                   0                   0             48.4021             48.4021            -5.48906             13.9019            -46.0367             48.4021             5.48906            -13.9019             46.0367             48.4021
                  90               0.118          0.00729915                   1                   0                   0            -53.6695             53.6695                   0                   0             53.6695             53.6695            -6.25332             5.46939            -53.0226             53.6695             6.25332            -5.46939             53.0226             53.6695
                  90               0.118          0.00729915                   1                   0                   0            -48.4497             48.4497                   0                   0             48.4497             48.4497            -10.0771            -22.1917             -41.873             48.4497             10.0771             22.1917              41.873             48.4497
                  90               0.118          0.00729915                   1                   0                   0            -45.0411             45.0411                   0                   0             45.0411             45.0411            -39.9285            -7.62033            -19.3997             45.0411             39.9285             7.62033             19.3997             45.0411
                  90               0.118          0.00729915                   1                   0                   0            -45.6202             45.6202                   0                   0             45.6202             45.6202             42.7627             15.7766            -1.91229             45.6202            -42.7627            -15.7766             1.91229             45.6202
                  90               0.118          0.00729915                   1                   0                   0            -43.9171             43.9171                   0                   0             43.9171             43.9171            -13.3655            -1.79565            -41.7954             43.9171             13.3655             1.79565             41.7954             43.9171
                  90               0.118          0.00729915                   1                   0                   0            -44.6606             44.6606                   0                   0             44.6606             44.6606             31.8626              31.194            -2.50418             44.6606            -31.8626             -31.194             2.50418             44.6606
                  90               0.118          0.00729915                   1                   0                   0            -46.5248             46.5248                   0                   0             46.5248             46.5248             31.3736             1.83331            -34.3059             46.5248            -31.3736            -1.83331             34.3059             46.5248
                  90               0.118          0.00729915                   1                   0                   0            -45.3597             45.3597                   0                   0             45.3597             45.3597             45.1375             4.45133           -0.538544             45.3597            -45.1375            -4.45133            0.538544             45.3597
                  90               0.118          0.00729915                   1                   0                   0            -47.0437             47.0437                   0                   0             47.0437             47.0437            -2.42443             10.7273            -45.7401             47.0437             2.42443            -10.7273             45.7401             47.0437
                  90               0.118          0.00729915                   1                   0                   0            -45.0947             45.0947                   0                   0             45.0947             45.0947            -6.70927            -13.1375            -42.6136             45.0947             6.70927             13.1375             42.6136             45.0947
                  90               0.118          0.00729915                   1                   0                   0            -46.0915             46.0915                   0                   0             46.0915             46.0915             7.69879             28.7828            -35.1669             46.0915            -7.69879            -28.7828             35.1669             46.0915
                  90               0.118          0.00729915                   1                   0                   0            -47.8711             47.8711                   0                   0             47.8711             47.8711             40.6591            -24.2067            -7.24669             47.8711            -40.6591             24.2067             7.24669             47.8711
                  90               0.118          0.00729915                   1                   0                   0            -46.1236             46.1236                   0                   0             46.1236             46.1236             9.76716            0.317782            -45.0765             46.1236            -9.76716           -0.317782             45.0765             46.1236
                  90               0.118          0.00729915                   1                   0                   0            -45.1031             45.1031                   0                   0             45.1031             45.1031             5.27628            -15.6352            -41.9761             45.1031            -5.27628             15.6352             41.9761             45.1031
                  90               0.118          0.00729915                   1                   0                   0            -46.0268             46.0268                   0                   0             46.0268             46.0268            -5.56507            -20.5179            -40.8229             46.0268             5.56507             20.5179             40.8229             46.0268
                  90               0.118          0.00729915                   1                   0                   0            -46.4703             46.4703                   0                   0             46.4703             46.4703            -30.5326             2.85431            -34.9157             46.4703             30.5326            -2.85431             34.9157             46.4703
                  90               0.118          0.00729915                   1                   0                   0            -51.4815             51.4815                   0                   0             51.4815             51.4815            0.284124            -5.12887            -51.2246             51.4815           -0.284124             5.12887             51.2246             51.4815
                  90               0.118          0.00729915                   1                   0                   0            -48.4388             48.4388                   0                   0             48.4388             48.4388            -1.15149             5.60258            -48.0999             48.4388             1.15149            -5.60258             48.0999             48.4388
                  90               0.118          0.00729915                   1                   0                   0            -44.1233             44.1233                   0                   0             44.1233             44.1233            -4.86608            -2.32365            -43.7926             44.1233             4.86608             2.32365             43.7926             44.1233
                  90               0.118          0.00729915                   1                   0                   0            -48.0914             48.0914                   0                   0             48.0914             48.0914             8.95037            -6.24053            -46.8373             48.0914            -8.95037             6.24053             46.8373             48.0914
                  90               0.118          0.00729915                   1                   0                   0            -46.4968             46.4968                   0                   0             46.4968             46.4968             43.4786             1.15177            -16.4387             46.4968            -43.4786            -1.15177             16.4387             46.4968
                  90               0.118          0.00729915                   1                   0                   0            -45.2714             45.2714                   0                   0             45.2714             45.2714             44.1555             6.57474            -7.52054             45.2714            -44.1555            -6.57474             7.52054             45.2714
                  90               0.118          0.00729915                   1                   0                   0            -46.1448             46.1448                   0                   0             46.1448             46.1448              21.008              22.555            -34.3406             46.1448             -21.008             -22.555             34.3406             46.1448
                  90               0.118          0.00729915                   1                   0                   0            -46.0526             46.0526                   0                   0             46.0526             46.0526            -4.16706             25.5286            -38.1021             46.0526             4.16706            -25.5286             38.1021             46.0526
                  90               0.118          0.00729915                   1                   0                   0            -48.4147             48.4147                   0                   0             48.4147             48.4147             -14.201            -3.49209            -46.1532             48.4147              14.201             3.49209             46.1532             48.4147
                  90               0.118          0.00729915                   1                   0                   0            -48.3597             48.3597                   0                   0             48.3597             48.3597              47.296             3.96625            -9.27465             48.3597             -47.296            -3.96625             9.27465             48.3597
                  90               0.118          0.00729915                   1                   0                   0            -46.3493             46.3493                   0                   0             46.3493             46.3493            -20.1298            -33.5747             -24.815             46.3493             20.1298             33.5747              24.815             46.3493
